Domain Code,Domain,Area Code (ISO3),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","HUN","Hungary","2020","2020","23014","Food price inflation","7001","January","6121","Value","%","6.8793","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2020","2020","23014","Food price inflation","7002","February","6121","Value","%","7.085644","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2020","2020","23014","Food price inflation","7003","March","6121","Value","%","7.730061","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2020","2020","23014","Food price inflation","7004","April","6121","Value","%","8.852259","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2020","2020","23014","Food price inflation","7005","May","6121","Value","%","8.650938","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2020","2020","23014","Food price inflation","7006","June","6121","Value","%","8.004851","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2020","2020","23014","Food price inflation","7007","July","6121","Value","%","7.878788","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2020","2020","23014","Food price inflation","7008","August","6121","Value","%","7.921999","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2020","2020","23014","Food price inflation","7009","September","6121","Value","%","7.317073","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2020","2020","23014","Food price inflation","7010","October","6121","Value","%","6.352087","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2020","2020","23014","Food price inflation","7011","November","6121","Value","%","5.963855","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2020","2020","23014","Food price inflation","7012","December","6121","Value","%","4.423192","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2021","2021","23014","Food price inflation","7001","January","6121","Value","%","3.393798","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2021","2021","23014","Food price inflation","7002","February","6121","Value","%","2.819333","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2021","2021","23014","Food price inflation","7003","March","6121","Value","%","2.107062","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2021","2021","23014","Food price inflation","7004","April","6121","Value","%","1.738643","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2021","2021","23014","Food price inflation","7005","May","6121","Value","%","1.781737","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2021","2021","23014","Food price inflation","7006","June","6121","Value","%","2.414374","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2021","2021","23014","Food price inflation","7007","July","6121","Value","%","2.41573","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2021","2021","23014","Food price inflation","7008","August","6121","Value","%","2.99266","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2021","2021","23014","Food price inflation","7009","September","6121","Value","%","3.806818","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2021","2021","23014","Food price inflation","7010","October","6121","Value","%","4.721274","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2021","2021","23014","Food price inflation","7011","November","6121","Value","%","5.514497","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2021","2021","23014","Food price inflation","7012","December","6121","Value","%","7.784774","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2022","2022","23014","Food price inflation","7001","January","6121","Value","%","10.073571","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2022","2022","23014","Food price inflation","7002","February","6121","Value","%","11.415781","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2022","2022","23014","Food price inflation","7003","March","6121","Value","%","13.385388","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2022","2022","23014","Food price inflation","7004","April","6121","Value","%","16.15215","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2022","2022","23014","Food price inflation","7005","May","6121","Value","%","19.420131","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2022","2022","23014","Food price inflation","7006","June","6121","Value","%","23.08114","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2022","2022","23014","Food price inflation","7007","July","6121","Value","%","28.743829","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2022","2022","23014","Food price inflation","7008","August","6121","Value","%","33.114035","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2022","2022","23014","Food price inflation","7009","September","6121","Value","%","37.547893","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2022","2022","23014","Food price inflation","7010","October","6121","Value","%","42.911461","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2022","2022","23014","Food price inflation","7011","November","6121","Value","%","47.090517","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2022","2022","23014","Food price inflation","7012","December","6121","Value","%","47.849177","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2023","2023","23014","Food price inflation","7001","January","6121","Value","%","46.88946","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2023","2023","23014","Food price inflation","7002","February","6121","Value","%","45.806128","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2023","2023","23014","Food price inflation","7003","March","6121","Value","%","44.761436","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2023","2023","23014","Food price inflation","7004","April","6121","Value","%","38.965354","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2023","2023","23014","Food price inflation","7005","May","6121","Value","%","33.989922","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2023","2023","23014","Food price inflation","7006","June","6121","Value","%","29.309577","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2023","2023","23014","Food price inflation","7007","July","6121","Value","%","21.942906","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2023","2023","23014","Food price inflation","7008","August","6121","Value","%","17.874794","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2023","2023","23014","Food price inflation","7009","September","6121","Value","%","13.211301","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2023","2023","23014","Food price inflation","7010","October","6121","Value","%","7.905739","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2023","2023","23014","Food price inflation","7011","November","6121","Value","%","4.615385","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2023","2023","23014","Food price inflation","7012","December","6121","Value","%","2.298851","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2024","2024","23014","Food price inflation","7001","January","6121","Value","%","0.931047","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2024","2024","23014","Food price inflation","7002","February","6121","Value","%","-0.45684","E","Estimated value",""
"CP","Consumer Price Indices","HUN","Hungary","2024","2024","23014","Food price inflation","7003","March","6121","Value","%","-1.768076","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","93.278894","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","93.18183","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","92.987701","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","93.278894","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","93.375959","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","92.793572","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","92.987701","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","92.599444","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","92.017057","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","92.017057","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","92.017057","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","91.919993","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","91.337606","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","91.434671","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","92.211186","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","92.599444","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","92.405315","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","92.502379","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","92.987701","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","92.696508","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","92.405315","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","92.793572","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","92.890637","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","93.375959","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","93.278894","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","94.152474","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","95.026054","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","95.802569","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","96.48202","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","98.714501","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","100.170467","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","100.849918","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","101.529369","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","102.597077","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","103.276528","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","104.344237","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","105.217816","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","106.479654","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","107.450298","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","108.323877","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","108.712135","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","108.809199","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","109.003328","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","109.100393","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","109.48865","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","109.779843","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","110.168101","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","110.168101","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","109.973972","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","110.750488","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","110.653423","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","101.371952","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","101.970017","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","102.368727","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","101.970017","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","101.47163","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","101.770662","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","101.571307","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","101.47163","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","101.07292","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","100.474855","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","100.773888","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","101.07292","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","101.172597","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","101.571307","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","102.368727","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","103.066469","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","103.166146","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","103.365501","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","103.764211","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","104.362275","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","104.860662","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","105.558405","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","106.156469","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","106.654856","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","106.256147","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","107.252921","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","109.24647","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","110.243244","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","111.240018","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","112.73518","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","113.233567","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","113.432922","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","113.432922","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","115.227116","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","115.625826","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","115.426471","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","114.529374","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","116.323568","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","117.619374","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","118.217439","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","118.616149","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","119.612923","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","119.812278","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","120.609697","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","120.709375","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","121.108085","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","120.11131","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","120.709375","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","119.214213","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","120.410342","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","120.90873","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23014","Food price inflation","7001","January","6121","Value","%","-1.131687","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23014","Food price inflation","7002","February","6121","Value","%","-1.030928","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23014","Food price inflation","7003","March","6121","Value","%","-1.64271","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23014","Food price inflation","7004","April","6121","Value","%","-1.233299","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23014","Food price inflation","7005","May","6121","Value","%","-1.333333","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23014","Food price inflation","7006","June","6121","Value","%","-1.544799","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23014","Food price inflation","7007","July","6121","Value","%","-1.237113","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23014","Food price inflation","7008","August","6121","Value","%","-1.750772","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23014","Food price inflation","7009","September","6121","Value","%","-1.455301","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23014","Food price inflation","7010","October","6121","Value","%","-1.557632","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23014","Food price inflation","7011","November","6121","Value","%","-1.455301","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2020","2020","23014","Food price inflation","7012","December","6121","Value","%","-1.559252","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23014","Food price inflation","7001","January","6121","Value","%","-2.081165","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23014","Food price inflation","7002","February","6121","Value","%","-1.875","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23014","Food price inflation","7003","March","6121","Value","%","-0.835073","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23014","Food price inflation","7004","April","6121","Value","%","-0.728408","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23014","Food price inflation","7005","May","6121","Value","%","-1.039501","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23014","Food price inflation","7006","June","6121","Value","%","-0.313808","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23014","Food price inflation","7007","July","6121","Value","%","0","E","Estimated value",""
"CP","Consumer Price Indices","IRL","Ireland","2021","2021","23014","Food price inflation","7008","August","6121","Value","%","0.104822","E","Estimated value",""
