id,id_name,name,type,category,perimeter,has_fence,area_sqm,is_over_100_sqm,is_over_1_000_sqm
1883,1883 - 27-01,27-01,Ring Road,Slope,712,0.0,1319,1,1
1884,1884 - 23-08,23-08,Ring Road,Slope,250,0.0,951,1,0
1885,1885 - 17-00,17-00,Ring Road,Slope,208,0.0,747,1,0
1886,1886 - 15-11,15-11,Ring Road,Slope,646,0.0,2280,1,1
1887,1887 - 17-99-06,17-99-06,Ring Road,Slope,160,0.0,490,1,0
1888,1888 - 14-02,14-02,Ring Road,Slope,221,0.0,592,1,0
1889,1889 - Plate-Bande De La Place De La Bataille De Stalingrad,Plate-Bande De La Place De La Bataille De Stalingrad,Decorative Gardens,Flower Bed,639,0.0,1273,1,1
1890,1890 - Jardinieres De La Villa Marces,Jardinieres De La Villa Marces,Street Decorations,Planter,,0.0,97,0,0
1891,1891 - Jardinieres De La Rue Ginoux,Jardinieres De La Rue Ginoux,Street Decorations,Planter,,0.0,85,0,0
1892,1892 - Jardin Partage Du 107 Rue De Reuilly,Jardin Partage Du 107 Rue De Reuilly,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,383,1,0
1893,1893 - Jardin Partage De La Dalle D'Ivry,Jardin Partage De La Dalle D'Ivry,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,480,1,0
1894,1894 - Jardin Partage De La Rue Richomme,Jardin Partage De La Rue Richomme,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,94,0,0
1895,1895 - Jardiniere Verticale Du 12 Rue Ambroise Thomas,Jardiniere Verticale Du 12 Rue Ambroise Thomas,Green Walls,Green Walls,,0.0,4,0,0
1896,1896 - Jardiniere Verticale Du 24 Rue Georges Thill,Jardiniere Verticale Du 24 Rue Georges Thill,Green Walls,Green Walls,,0.0,1,0,0
1897,1897 - Jardin Partage Du Square Dunois,Jardin Partage Du Square Dunois,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,319,1,0
1898,1898 - Talus Des Rues Franc Nohain Et Maryse Bastie,Talus Des Rues Franc Nohain Et Maryse Bastie,Decorative Gardens,Slope,147,1.0,411,1,0
1899,1899 - Jardiniere Du 34 Rue De Reuilly,Jardiniere Du 34 Rue De Reuilly,Street Decorations,Planter,,0.0,30,0,0
1900,1900 - Jardiniere Verticale Du 58 Rue Lhomond,Jardiniere Verticale Du 58 Rue Lhomond,Green Walls,Green Walls,,0.0,1,0,0
1901,1901 - Jardiniere Verticale Du Jardin Nelson Mandella,Jardiniere Verticale Du Jardin Nelson Mandella,Green Walls,Green Walls,,0.0,49,0,0
1902,1902 - Jardiniere Verticale Des Jardins Des Champs Elysees 2,Jardiniere Verticale Des Jardins Des Champs Elysees 2,Green Walls,Green Walls,,0.0,2,0,0
1903,1903 - Jardiniere Verticale Du Parc De Bercy 2,Jardiniere Verticale Du Parc De Bercy 2,Green Walls,Green Walls,,0.0,15,0,0
1904,1904 - Decoration De La Place Maurice De Fontenay,Decoration De La Place Maurice De Fontenay,Street Decorations,Decoration,60,0.0,336,1,0
1905,1905 - Jardinieres Angle Avenue De La Porte Montmartre Rue Rene Binet,Jardinieres Angle Avenue De La Porte Montmartre Rue Rene Binet,Street Decorations,Planter,,0.0,145,1,0
1906,1906 - Jardinieres Du Boulevard De Belleville,Jardinieres Du Boulevard De Belleville,Street Decorations,Planter,,0.0,772,1,0
1907,1907 - Jardiniere Verticale Du Square Jacques Grynberg,Jardiniere Verticale Du Square Jacques Grynberg,Green Walls,Green Walls,,0.0,7,0,0
1908,1908 - Jardinieres De La Rue Des Jonquilles,Jardinieres De La Rue Des Jonquilles,Street Decorations,Planter,,0.0,89,0,0
1909,1909 - Jardins D'Immeubles Porte De Vincennes Nord (Dit Cristino Garcia),Jardins D'Immeubles Porte De Vincennes Nord (Dit Cristino Garcia),Open Promenades,Building Garden,614,0.0,4511,1,1
1910,1910 - Jardin Charlotte Valandrey,Jardin Charlotte Valandrey,Open Promenades,Public Garden,215,1.0,2307,1,1
1911,1911 - Jardiniere Verticale Du 40 Rue Madame,Jardiniere Verticale Du 40 Rue Madame,Green Walls,Green Walls,,0.0,7,0,0
1912,1912 - Jardinieres Evq De La Rue Joseph Sansboeuf,Jardinieres Evq De La Rue Joseph Sansboeuf,Street Decorations,Planter,,0.0,188,1,0
1913,1913 - Jardiniere Angle Quai De Bercy Rue Des Terroirs De France,Jardiniere Angle Quai De Bercy Rue Des Terroirs De France,Street Decorations,Planter,64,0.0,254,1,0
1914,1914 - Jardin Du Grand Pavois,Jardin Du Grand Pavois,Open Promenades,Garden,236,1.0,2863,1,1
1915,1915 - Jardiniere De La Rue Roger Verlomme,Jardiniere De La Rue Roger Verlomme,Street Decorations,Planter,24,0.0,22,0,0
1916,1916 - Jardin Toussaint Louverture,Jardin Toussaint Louverture,Open Promenades,Garden,346,1.0,6220,1,1
1917,1917 - Square Sarah Bernhardt,Square Sarah Bernhardt,Open Promenades,Public Garden,493,1.0,12939,1,1
1918,1918 - Jardiniere De La Rue Des Haies,Jardiniere De La Rue Des Haies,Street Decorations,Planter,10,0.0,4,0,0
1919,1919 - 17-99-02,17-99-02,Ring Road,Slope,292,0.0,2463,1,1
1920,1920 - Promenade Pc 12 - Charenton - Daumesnil,Promenade Pc 12 - Charenton - Daumesnil,Open Promenades,Promenade,1545,1.0,18784,1,1
1921,1921 - Jardiniere Verticale Du Square Colbert,Jardiniere Verticale Du Square Colbert,Green Walls,Green Walls,,0.0,26,0,0
1922,1922 - Jardiniere Angle Rue Du Chevaleret - Rue Watt,Jardiniere Angle Rue Du Chevaleret - Rue Watt,Street Decorations,Planter,49,0.0,62,0,0
1923,1923 - Jardinieres De La Rue Henri Ribiere,Jardinieres De La Rue Henri Ribiere,Street Decorations,Planter,295,0.0,118,1,0
1924,1924 - Jardinieres Rae De La Rue Severo,Jardinieres Rae De La Rue Severo,Street Decorations,Planter,,0.0,265,1,0
1925,1925 - Jardinieres Du Boulevard Pasteur,Jardinieres Du Boulevard Pasteur,Street Decorations,Planter,,0.0,1444,1,1
1926,1926 - Jardinieres De La Rue Du Delta,Jardinieres De La Rue Du Delta,Street Decorations,Planter,,0.0,119,1,0
1927,1927 - Jardinieres Du Boulevard Bourdon,Jardinieres Du Boulevard Bourdon,Street Decorations,Planter,,0.0,1066,1,1
1928,1928 - Jardinieres Evq De La Rue Du Docteur Bourneville,Jardinieres Evq De La Rue Du Docteur Bourneville,Street Decorations,Planter,,0.0,417,1,0
1929,1929 - Jardiniere Verticale Rue De Froidevaux,Jardiniere Verticale Rue De Froidevaux,Green Walls,Green Walls,,0.0,368,1,0
1930,1930 - Jardiniere Evq De La Rue Alphonse Baudin,Jardiniere Evq De La Rue Alphonse Baudin,Street Decorations,Planter,,0.0,195,1,0
1931,1931 - Jardinieres Verticales Angle  Du 19 Rue De Marseille,Jardinieres Verticales Angle  Du 19 Rue De Marseille,Street Decorations,Planter,,0.0,1,0,0
1932,1932 - Square Marcel Rajman,Square Marcel Rajman,Open Promenades,Public Garden,175,1.0,1578,1,1
1933,1933 - Jardinieres Rae De La Rue Louis Blanc,Jardinieres Rae De La Rue Louis Blanc,Street Decorations,Decoration,,0.0,164,1,0
1934,1934 - Jardiniere De La Rue Jacques-Henri Lartigue,Jardiniere De La Rue Jacques-Henri Lartigue,Street Decorations,Planter,38,0.0,21,0,0
1935,1935 - Parc Georges Brassens,Parc Georges Brassens,Open Promenades,Park,1604,1.0,67966,1,1
1936,1936 - Jardinieres Evq De La Rue Des  Nanettes,Jardinieres Evq De La Rue Des  Nanettes,Street Decorations,Planter,,0.0,41,0,0
1937,1937 - Jardin Pierre Seghers,Jardin Pierre Seghers,Open Promenades,Garden,165,1.0,1807,1,1
1938,1938 - Jardinieres Evq De La Rue De La Rosiere,Jardinieres Evq De La Rue De La Rosiere,Street Decorations,Planter,,0.0,240,1,0
1939,1939 - Talus Boulevard Poniatowski Le Bastion,Talus Boulevard Poniatowski Le Bastion,Ring Road,Slope,429,0.0,12176,1,1
1940,1940 - 35-16,35-16,Ring Road,Slope,84,0.0,162,1,0
1941,1941 - Promenade Pc 19 - Rosa Park - Flandres,Promenade Pc 19 - Rosa Park - Flandres,Open Promenades,Promenade,952,1.0,10838,1,1
1942,1942 - Square Alleray - Saint-Amand,Square Alleray - Saint-Amand,Open Promenades,Public Garden,262,1.0,3324,1,1
1943,1943 - Jardin Des Grands Moulins  - Jardin Central,Jardin Des Grands Moulins  - Jardin Central,Open Promenades,Garden,443,1.0,7812,1,1
1944,1944 - Jardiniere Angle Des Rue Francis Carco - Stephenson,Jardiniere Angle Des Rue Francis Carco - Stephenson,Street Decorations,Planter,28,0.0,24,0,0
1945,1945 - Jardinieres Evq De La Rue Waldeck-Rousseau,Jardinieres Evq De La Rue Waldeck-Rousseau,Street Decorations,Planter,,0.0,45,0,0
1946,1946 - Jardiniere Verticale Du Square Des Gres 2,Jardiniere Verticale Du Square Des Gres 2,Green Walls,Green Walls,,0.0,6,0,0
1947,1947 - Jardiniere Verticale Du 32 Rue Breguet,Jardiniere Verticale Du 32 Rue Breguet,Green Walls,Green Walls,2,0.0,0,0,0
1948,1948 - Jardin Partage Du 38 Quai De La Marne,Jardin Partage Du 38 Quai De La Marne,"Temporary, Shared, Educational Spaces",Shared Garden,183,1.0,1054,1,1
1949,1949 - Jardin Curial - Cite Michelet,Jardin Curial - Cite Michelet,Open Promenades,Garden,395,1.0,5251,1,1
1950,1950 - Jardin Partage Du Tep Paul Barruel,Jardin Partage Du Tep Paul Barruel,"Temporary, Shared, Educational Spaces",Shared Garden,76,1.0,347,1,0
1951,1951 - Jardin Francoise Heritier,Jardin Francoise Heritier,Open Promenades,Public Garden,332,1.0,3802,1,1
1952,1952 - Square Yilmaz Guney,Square Yilmaz Guney,Open Promenades,Public Garden,136,1.0,1230,1,1
1953,1953 - Jardinieres De La Place Jeanne D Arc,Jardinieres De La Place Jeanne D Arc,Street Decorations,Planter,,0.0,445,1,0
1954,1954 - Jardin Des Poetes,Jardin Des Poetes,Open Promenades,Garden,591,1.0,13570,1,1
1955,1955 - Square Necker,Square Necker,Open Promenades,Public Garden,218,1.0,3070,1,1
1956,1956 - Parc De Bagatelle,Parc De Bagatelle,Open Promenades,Park,2416,1.0,227125,1,1
1957,1957 - Jardin Henri Sauvage,Jardin Henri Sauvage,Open Promenades,Garden,229,1.0,3010,1,1
1958,1958 - Square Clara Zetkin,Square Clara Zetkin,Open Promenades,Public Garden,415,1.0,5165,1,1
1959,1959 - Square Bargue - Platon,Square Bargue - Platon,Open Promenades,Public Garden,135,1.0,988,1,0
1960,1960 - Jardin Jacques Audiberti,Jardin Jacques Audiberti,Open Promenades,Garden,260,1.0,2748,1,1
1961,1961 - Jardinieres De La Rue De Buzenval,Jardinieres De La Rue De Buzenval,Street Decorations,Planter,120,0.0,179,1,0
1962,1962 - Jardin Janis Joplin,Jardin Janis Joplin,Open Promenades,Public Garden,182,1.0,1914,1,1
1963,1963 - Jardin Pixerecourt,Jardin Pixerecourt,Open Promenades,Garden,210,1.0,1400,1,1
1964,1964 - 22-02,22-02,Ring Road,Slope,500,0.0,973,1,0
1965,1965 - Decoration De La Rue Des Rosiers,Decoration De La Rue Des Rosiers,Street Decorations,Decoration,165,0.0,92,0,0
1966,1966 - 08-01,08-01,Ring Road,Slope,189,0.0,315,1,0
1967,1967 - Jardin Paul Nizan,Jardin Paul Nizan,Open Promenades,Garden,196,1.0,1732,1,1
1968,1968 - Jardin Biopark,Jardin Biopark,Open Promenades,Garden,695,1.0,6984,1,1
1969,1969 - Square Ozanam,Square Ozanam,Open Promenades,Public Garden,228,1.0,1676,1,1
1970,1970 - Square Boucicaut,Square Boucicaut,Open Promenades,Public Garden,358,1.0,6765,1,1
1971,1971 - Square Pierre De Gaulle,Square Pierre De Gaulle,Open Promenades,Public Garden,228,1.0,1495,1,1
1972,1972 - Square Paul Langevin,Square Paul Langevin,Open Promenades,Public Garden,364,1.0,3986,1,1
1973,1973 - Square Georges Melies,Square Georges Melies,Open Promenades,Public Garden,240,1.0,2992,1,1
1974,1974 - Square Alain Bashung,Square Alain Bashung,Open Promenades,Public Garden,189,1.0,1520,1,1
1975,1975 - Square Heloise Et Abelard,Square Heloise Et Abelard,Open Promenades,Public Garden,408,1.0,6952,1,1
1976,1976 - Square Rene Le Gall,Square Rene Le Gall,Open Promenades,Public Garden,1305,1.0,33933,1,1
1977,1977 - Jardinieres De La Rue Breguet,Jardinieres De La Rue Breguet,Street Decorations,Planter,,0.0,55,0,0
1978,1978 - Square De La Place De L'Abbe Georges Henocque,Square De La Place De L'Abbe Georges Henocque,Open Promenades,Public Garden,92,1.0,674,1,0
1979,1979 - Decoration De La Rue Du Renard,Decoration De La Rue Du Renard,Street Decorations,Decoration,129,0.0,81,0,0
1980,1980 - Parc Marcel Bleunstein-Blanchet Dit Parc De La Turlure,Parc Marcel Bleunstein-Blanchet Dit Parc De La Turlure,Open Promenades,Park,353,1.0,4669,1,1
1981,1981 - Jardinet Du Parvis De La Mairie Du Xiiieme,Jardinet Du Parvis De La Mairie Du Xiiieme,Decorative Gardens,Small Garden,90,1.0,365,1,0
1982,1982 - Jardiniere De La Voie Sur Berge Rive Gauche,Jardiniere De La Voie Sur Berge Rive Gauche,Street Decorations,Planter,2979,0.0,4281,1,1
1983,1983 - Jardinieres De La Rue Fernand Foureau,Jardinieres De La Rue Fernand Foureau,Street Decorations,Planter,93,0.0,226,1,0
1984,1984 - Jardinet De La Place Jacques Bainville,Jardinet De La Place Jacques Bainville,Decorative Gardens,Small Garden,134,1.0,430,1,0
1985,1985 - Jardiniere Rue De La Tombe Issoire,Jardiniere Rue De La Tombe Issoire,Street Decorations,Planter,48,0.0,101,1,0
1986,1986 - Jardiniere De La Rue Alain,Jardiniere De La Rue Alain,Street Decorations,Planter,76,0.0,174,1,0
1987,1987 - Promenade Du Quai De Grenelle,Promenade Du Quai De Grenelle,Open Promenades,Promenade,1023,0.0,5691,1,1
1988,1988 - Jardin Partage Du Clos Des Blancs Manteaux,Jardin Partage Du Clos Des Blancs Manteaux,"Temporary, Shared, Educational Spaces",Shared Garden,62,1.0,237,1,0
1989,1989 - 28-04,28-04,Ring Road,Slope,542,0.0,2505,1,1
1990,1990 - Jardinieres De La Rue Des Tapisseries,Jardinieres De La Rue Des Tapisseries,Street Decorations,Planter,574,0.0,1117,1,1
1991,1991 - 31-03,31-03,Ring Road,Slope,173,0.0,337,1,0
1992,1992 - Promenade Pc 14 - Liard - Montsouris,Promenade Pc 14 - Liard - Montsouris,Private Gardens,Promenade,414,1.0,2818,1,1
1993,1993 - Jardin Partage Ecobox,Jardin Partage Ecobox,"Temporary, Shared, Educational Spaces",Shared Garden,181,1.0,1214,1,1
1994,1994 - Jardiniere Verticale Du Tep Neuve Saint Pierre,Jardiniere Verticale Du Tep Neuve Saint Pierre,Green Walls,Planter,,0.0,10,0,0
1995,1995 - Decoration Evq De La Rue Mouton Duvernet,Decoration Evq De La Rue Mouton Duvernet,Street Decorations,Decoration,,0.0,520,1,0
1996,1996 - Square Laurent Prache,Square Laurent Prache,Open Promenades,Public Garden,110,1.0,606,1,0
1997,1997 - Square Jules Henaffe,Square Jules Henaffe,Open Promenades,Public Garden,69,1.0,234,1,0
1998,1998 - Square Yves Klein,Square Yves Klein,Open Promenades,Public Garden,118,1.0,702,1,0
1999,1999 - Decoration De La Place Du Louvre,Decoration De La Place Du Louvre,Street Decorations,Decoration,11,1.0,7,0,0
2000,2000 - Promenade De La Foret Lineaire,Promenade De La Foret Lineaire,Open Promenades,Promenade,743,0.0,8929,1,1
2001,2001 - Decoration De L'Avenue Edison,Decoration De L'Avenue Edison,Street Decorations,Decoration,103,0.0,228,1,0
2002,2002 - 15-08,15-08,Ring Road,Slope,194,0.0,702,1,0
2003,2003 - Jardinieres De La Promenade Plantee Claude Levi Strauss T8,Jardinieres De La Promenade Plantee Claude Levi Strauss T8,Street Decorations,Planter,349,0.0,907,1,0
2004,2004 - Jardiniere Verticale Du 40 Boulevard De La Chapelle,Jardiniere Verticale Du 40 Boulevard De La Chapelle,Green Walls,Green Walls,148,0.0,60,0,0
2005,2005 - Jardiniere Du Passage Des Fours A Chaux,Jardiniere Du Passage Des Fours A Chaux,Street Decorations,Planter,19,0.0,20,0,0
2006,2006 - Promenade Du Quai De La Gironde,Promenade Du Quai De La Gironde,Open Promenades,Promenade,275,0.0,1950,1,1
2007,2007 - Jardiniere De La Rue Bernard Lecache,Jardiniere De La Rue Bernard Lecache,Street Decorations,Planter,243,0.0,264,1,0
2008,2008 - Plate-Bandes Du Boulevard Macdonald,Plate-Bandes Du Boulevard Macdonald,Street Decorations,Flower Bed,664,0.0,1835,1,1
2009,2009 - 27-05,27-05,Ring Road,Slope,949,0.0,4458,1,1
2010,2010 - 23-25,23-25,Ring Road,Slope,743,0.0,1368,1,1
2011,2011 - 12-01,12-01,Ring Road,Slope,628,0.0,4971,1,1
2012,2012 - Jardinieres T3 Boulevard Ney - Chapelle,Jardinieres T3 Boulevard Ney - Chapelle,Street Decorations,Planter,1323,0.0,3031,1,1
2013,2013 - Jardin Partage De Beaugrenelle,Jardin Partage De Beaugrenelle,"Temporary, Shared, Educational Spaces",Shared Garden,42,1.0,700,1,0
2014,2014 - Jardin Partage Du 2Bis Cite Leroy,Jardin Partage Du 2Bis Cite Leroy,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,366,1,0
2015,2015 - Jardiniere Verticale Du 11 Rue Maurice De La Sizeranne,Jardiniere Verticale Du 11 Rue Maurice De La Sizeranne,Green Walls,Green Walls,,0.0,30,0,0
2016,2016 - Jardinieres De La Promenade Plantee Claude Levi Strauss T7,Jardinieres De La Promenade Plantee Claude Levi Strauss T7,Street Decorations,Planter,,0.0,1711,1,1
2017,2017 - Jardinieres De La Rue Pierre Haret,Jardinieres De La Rue Pierre Haret,Street Decorations,Planter,,0.0,170,1,0
2018,2018 - Jardin De La Place Gilbert Perroy,Jardin De La Place Gilbert Perroy,Open Promenades,Garden,,0.0,2169,1,1
2019,2019 - Jardin Leon Zyguel,Jardin Leon Zyguel,Open Promenades,Garden,,1.0,1185,1,1
2020,2020 - Espace Canin De L’Avenue De La Porte De Villiers,Espace Canin De L’Avenue De La Porte De Villiers,Open Promenades,Promenade,252,1.0,323,1,0
2021,2021 - Jardiniere Saint Eustache,Jardiniere Saint Eustache,Street Decorations,Planter,,0.0,170,1,0
2022,2022 - Jardiniere Des Rues De Turbigo Montorgueil,Jardiniere Des Rues De Turbigo Montorgueil,Street Decorations,Planter,,0.0,16,0,0
2023,2023 - Jardiniere Verticale Du Square Henri Galli,Jardiniere Verticale Du Square Henri Galli,Green Walls,Green Walls,,0.0,35,0,0
2024,2024 - Jardiniere Verticale Du Jardin Emile Galle 2,Jardiniere Verticale Du Jardin Emile Galle 2,Green Walls,Green Walls,,0.0,2,0,0
2025,2025 - Jardiniere Verticale Du Jardin Debergue-Rendez-Vous,Jardiniere Verticale Du Jardin Debergue-Rendez-Vous,Green Walls,Green Walls,,0.0,12,0,0
2026,2026 - Jardiniere Verticale Du Jardin D'Isore,Jardiniere Verticale Du Jardin D'Isore,Green Walls,Green Walls,,0.0,5,0,0
2027,2027 - Jardiniere Verticale Du Square Paturle,Jardiniere Verticale Du Square Paturle,Green Walls,Green Walls,,0.0,4,0,0
2028,2028 - Jardiniere Verticale Du Jardin Des Cendriers 1,Jardiniere Verticale Du Jardin Des Cendriers 1,Green Walls,Green Walls,,0.0,50,0,0
2029,2029 - Jardiniere Verticale De La Rue Berton,Jardiniere Verticale De La Rue Berton,Green Walls,Green Walls,,0.0,2,0,0
2030,2030 - Promenade De La Foret Lineaire Nord,Promenade De La Foret Lineaire Nord,Open Promenades,Promenade,628,1.0,11401,1,1
2031,2031 - Jardiniere De La Rue Louis Delaporte,Jardiniere De La Rue Louis Delaporte,Street Decorations,Planter,123,0.0,123,1,0
2032,2032 - Jardinieres Evq De La Placette Reuilly,Jardinieres Evq De La Placette Reuilly,Street Decorations,Planter,,0.0,80,0,0
2033,2033 - Jardin De La Fondation Nationale Des Arts Graphiques Et Plastiques Salomon De Rothschild,Jardin De La Fondation Nationale Des Arts Graphiques Et Plastiques Salomon De Rothschild,Open Promenades,Garden,411,1.0,5003,1,1
2034,2034 - Jardiniere Verticale Du Square De L'Aspirant Dunand 5,Jardiniere Verticale Du Square De L'Aspirant Dunand 5,Green Walls,Green Walls,,0.0,15,0,0
2035,2035 - Jardiniere Verticale Du Jardin Anna Marly,Jardiniere Verticale Du Jardin Anna Marly,Green Walls,Green Walls,,0.0,10,0,0
2036,2036 - Jardiniere Verticale Du Jardin Duranton 1,Jardiniere Verticale Du Jardin Duranton 1,Green Walls,Green Walls,,0.0,6,0,0
2037,2037 - Jardiniere Verticale Du Parc Marcel Bleunstein-Blanchet,Jardiniere Verticale Du Parc Marcel Bleunstein-Blanchet,Green Walls,Green Walls,,0.0,6,0,0
2038,2038 - Jardinieres Rae De La Rue De L'Arbalete,Jardinieres Rae De La Rue De L'Arbalete,Street Decorations,Planter,,0.0,203,1,0
2039,2039 - Jardinieres Rae De La Rue De Belzunce,Jardinieres Rae De La Rue De Belzunce,Street Decorations,Planter,,0.0,103,1,0
2040,2040 - Jardinieres De La Rue De Candie,Jardinieres De La Rue De Candie,Street Decorations,Planter,,0.0,32,0,0
2041,2041 - Jardinieres Evq Rue Mademoiselle,Jardinieres Evq Rue Mademoiselle,Street Decorations,Planter,,0.0,173,1,0
2042,2042 - Jardinieres Verticales De La Rue Jean Poulmarch,Jardinieres Verticales De La Rue Jean Poulmarch,Street Decorations,Planter,,0.0,21,0,0
2043,2043 - Square Frederic Rossif,Square Frederic Rossif,Open Promenades,Public Garden,131,1.0,1081,1,1
2044,2044 - Decoration De La Place De L'Hotel De Ville,Decoration De La Place De L'Hotel De Ville,Street Decorations,Decoration,240,0.0,1291,1,1
2045,2045 - Square Pauly,Square Pauly,Open Promenades,Public Garden,176,1.0,1440,1,1
2046,2046 - Square Pablo Casals,Square Pablo Casals,Open Promenades,Public Garden,316,0.0,5989,1,1
2047,2047 - Jardinieres Evq 2  De La Place Marek-Edelman,Jardinieres Evq 2  De La Place Marek-Edelman,Street Decorations,Decoration,,0.0,132,1,0
2048,2048 - Jardinieres Evq De La Place Nationale,Jardinieres Evq De La Place Nationale,Street Decorations,Planter,,0.0,475,1,0
2049,2049 - Jardinet De La Statue Lafayette,Jardinet De La Statue Lafayette,Decorative Gardens,Planter,,0.0,242,1,0
2050,2050 - Jardinieres De L Anneau De Longchamps Nord,Jardinieres De L Anneau De Longchamps Nord,Street Decorations,Planter,,0.0,1056,1,1
2051,2051 - Jardinieres Evq De La Rue Lantiez,Jardinieres Evq De La Rue Lantiez,Street Decorations,Planter,,0.0,103,1,0
2052,2052 - Jardin Partage Le Jardin Sur Le Toit - Gymnase 93 Rue Des Haies,Jardin Partage Le Jardin Sur Le Toit - Gymnase 93 Rue Des Haies,"Temporary, Shared, Educational Spaces",Shared Garden,133,1.0,1025,1,1
2053,2053 - Jardinieres Vga Orgues De Flandre- Rue Archereau,Jardinieres Vga Orgues De Flandre- Rue Archereau,Street Decorations,Planter,,0.0,205,1,0
2054,2054 - Jardinet De La Place Renee Vivien,Jardinet De La Place Renee Vivien,Street Decorations,Planter,73,0.0,259,1,0
2055,2055 - Jardiniere Angle Des Rues Labois-Rouillon - Curial,Jardiniere Angle Des Rues Labois-Rouillon - Curial,Street Decorations,Planter,39,0.0,60,0,0
2056,2056 - Jardinieres Vga De La Rue De Clignancourt,Jardinieres Vga De La Rue De Clignancourt,Street Decorations,Planter,,0.0,270,1,0
2057,2057 - Promenade Pc 18 - Saint-Ouen - Vauvenargues,Promenade Pc 18 - Saint-Ouen - Vauvenargues,Open Promenades,Promenade,,1.0,2026,1,1
2058,2058 - Promenade Pc 18 - Poteau - Ornano,Promenade Pc 18 - Poteau - Ornano,Open Promenades,Promenade,,1.0,7619,1,1
2059,2059 - Square De La Place Nationale,Square De La Place Nationale,Open Promenades,Unknown,,0.0,345,1,0
2060,2060 - Jardins Des Champs Elysees- Square De Berlin- Willy Brandt,Jardins Des Champs Elysees- Square De Berlin- Willy Brandt,Open Promenades,Garden,,0.0,1096,1,1
2061,2061 - Jardin Partage Le Jardin De Bonne,Jardin Partage Le Jardin De Bonne,"Temporary, Shared, Educational Spaces",Shared Garden,29,1.0,32,0,0
2062,2062 - Jardiniere Verticale Du 19 Avenue Du Parc De Passy,Jardiniere Verticale Du 19 Avenue Du Parc De Passy,Green Walls,Green Walls,51,0.0,3,0,0
2063,2063 - Jardiniere Verticale Du Cimetiere De Valmy,Jardiniere Verticale Du Cimetiere De Valmy,Green Walls,Green Walls,48,0.0,8,0,0
2064,2064 - Decoration De La Place Hebert,Decoration De La Place Hebert,Street Decorations,Decoration,32,0.0,79,0,0
2065,2065 - Square De La Place Louise Losserand,Square De La Place Louise Losserand,Open Promenades,Public Garden,135,1.0,1115,1,1
2066,2066 - 24-06,24-06,Ring Road,Slope,254,0.0,605,1,0
2067,2067 - Square Alfred Capus,Square Alfred Capus,Open Promenades,Public Garden,193,1.0,2174,1,1
2068,2068 - Square Violet,Square Violet,Open Promenades,Public Garden,462,1.0,8838,1,1
2069,2069 - Jardiniere Verticale Du 25 Rue Tiquetonne,Jardiniere Verticale Du 25 Rue Tiquetonne,Green Walls,Green Walls,9,0.0,2,0,0
2070,2070 - Jardiniere Verticale Du 7 Rue De La Marseillaise (Locaux),Jardiniere Verticale Du 7 Rue De La Marseillaise (Locaux),Green Walls,Green Walls,36,0.0,21,0,0
2071,2071 - Espace Vert Du Centre Sportif Des Poissonniers,Espace Vert Du Centre Sportif Des Poissonniers,Sports Facilities,Green Space,2361,1.0,40566,1,1
2072,2072 - Jardiniere De La Rue Saint-Bon,Jardiniere De La Rue Saint-Bon,Street Decorations,Planter,30,0.0,34,0,0
2073,2073 - Jardiniere De La Place Marie Claude Vaillant Couturier,Jardiniere De La Place Marie Claude Vaillant Couturier,Street Decorations,Planter,92,0.0,187,1,0
2074,2074 - Square Du Cardinal Verdier,Square Du Cardinal Verdier,Open Promenades,Public Garden,458,1.0,7128,1,1
2075,2075 - 35-11,35-11,Ring Road,Slope,227,0.0,893,1,0
2076,2076 - Square Helene,Square Helene,Open Promenades,Public Garden,119,1.0,875,1,0
2077,2077 - Decoration De La Rue De Rungis,Decoration De La Rue De Rungis,Street Decorations,Decoration,251,0.0,148,1,0
2078,2078 - Jardin Du 60 Rue De La Justice,Jardin Du 60 Rue De La Justice,Open Promenades,Garden,101,1.0,431,1,0
2079,2079 - Jardiniere De La Place De Costa Rica,Jardiniere De La Place De Costa Rica,Street Decorations,Planter,30,0.0,73,0,0
2080,2080 - Jardiniere Angle Des Rues Monge - Saint-Victor,Jardiniere Angle Des Rues Monge - Saint-Victor,Street Decorations,Planter,46,0.0,96,0,0
2081,2081 - 35-15,35-15,Ring Road,Slope,151,0.0,404,1,0
2082,2082 - 35-07,35-07,Ring Road,Slope,203,0.0,704,1,0
2083,2083 - Jardinieres Du T3 Maillot Dauphine,Jardinieres Du T3 Maillot Dauphine,Street Decorations,Planter,,0.0,8228,1,1
2084,2084 - 09-02,09-02,Ring Road,Slope,146,0.0,608,1,0
2085,2085 - 09-12,09-12,Ring Road,Slope,311,0.0,1850,1,1
2086,2086 - 10-00,10-00,Ring Road,Slope,279,0.0,1493,1,1
2087,2087 - 10-01,10-01,Ring Road,Slope,308,0.0,504,1,0
2088,2088 - Jardiniere Verticale Du 35 Rue De Provence,Jardiniere Verticale Du 35 Rue De Provence,Green Walls,Green Walls,6,0.0,1,0,0
2089,2089 - Square Jacques Antoine,Square Jacques Antoine,Open Promenades,Public Garden,119,1.0,840,1,0
